20,1078700.0,1574366.6666666667,2225200.0,2907333.3333333335,3613400.0,4115566.6666666665,5104866.666666667,6633966.666666667,2.2983566666666668E7,5.9382933333333336E7,9.65273E7,1.1476513333333333E8,1.8896403333333334E8,3.879524666666667E8,8.671867E8,1.3610604333333333E9,1.9365366333333333E9,2.5574522333333335E9,4.0728936E9,5.8380895E9,
22,1038500.0,1570666.6666666667,2208133.3333333335,2839300.0,3829966.6666666665,4439466.666666667,5064133.333333333,6442400.0,2.2624966666666668E7,5.9790266666666664E7,9.644016666666667E7,1.16871E8,1.8824606666666666E8,3.875598E8,8.713993E8,1.3648405666666667E9,1.9416702666666667E9,2.5143827666666665E9,4.0500350333333335E9,5.850337033333333E9,
24,1076333.3333333333,1693733.3333333333,2319066.6666666665,2966133.3333333335,3546600.0,4198733.333333333,4777966.666666667,6179600.0,2.2589433333333332E7,5.8574533333333336E7,9.945533333333333E7,1.1471443333333333E8,1.8833673333333334E8,3.520457333333333E8,8.728702333333334E8,1.3543653666666667E9,1.9621633E9,2.5537325333333335E9,4.0648453666666665E9,5.804276633333333E9,
26,996300.0,1661700.0,2152133.3333333335,2819533.3333333335,3505833.3333333335,4263666.666666667,4756866.666666667,6255200.0,2.2827266666666668E7,6.746753333333333E7,1.0132216666666667E8,1.153155E8,1.9016473333333334E8,3.951524666666667E8,8.818635E8,1.3626818E9,2.0022743333333333E9,2.5527306333333335E9,4.0407516666666665E9,5.816470333333333E9,
28,995300.0,1552566.6666666667,2212100.0,2767400.0,3510700.0,4216300.0,4849733.333333333,6128766.666666667,2.4019366666666668E7,6.0971833333333336E7,1.0697133333333333E8,1.1286206666666667E8,1.8921673333333334E8,3.898435333333333E8,8.68891E8,1.3594423333333333E9,1.9529769666666667E9,2.5644073333333335E9,4.0264268666666665E9,5.8674761E9,
30,1080966.6666666667,1698500.0,2268966.6666666665,2919233.3333333335,3522233.3333333335,4559033.333333333,4908133.333333333,6336900.0,2.30192E7,6.2538733333333336E7,9.501156666666667E7,1.149593E8,1.881171E8,3.906719333333333E8,8.729244E8,1.3558297333333333E9,1.9348722E9,2.5329922333333335E9,4.0160893E9,5.8267481E9,
32,1045500.0,1549500.0,2170700.0,2830533.3333333335,3425566.6666666665,4179400.0,4823800.0,6113366.666666667,2.5168933333333332E7,5.99437E7,9.595003333333333E7,1.150034E8,2.022651E8,4.107617E8,8.905904333333334E8,1.3677879333333333E9,1.9656700333333333E9,2.5312861666666665E9,4.0353393E9,5.8821079E9,
34,1087733.3333333333,1556233.3333333333,2290666.6666666665,2932600.0,3465233.3333333335,4150100.0,4756233.333333333,6217700.0,2.3431333333333332E7,5.9939333333333336E7,9.550256666666667E7,1.1602503333333333E8,1.8861003333333334E8,3.931449666666667E8,8.726991666666666E8,1.3618989666666667E9,1.9371523666666667E9,2.5375679333333335E9,4.0753456E9,5.863401966666667E9,
36,1004566.6666666666,1562100.0,2240300.0,2788033.3333333335,3509566.6666666665,4125400.0,4755733.333333333,6274533.333333333,2.4596066666666668E7,6.0194833333333336E7,9.582633333333333E7,1.1496123333333333E8,1.9070513333333334E8,3.923859666666667E8,8.688065333333334E8,1.3591783E9,1.9556325E9,2.5266427333333335E9,4.1191710666666665E9,5.935908166666667E9,
38,982200.0,1552533.3333333333,2191400.0,2866266.6666666665,3576933.3333333335,4312800.0,5039300.0,6555000.0,2.55171E7,5.87378E7,9.444686666666667E7,1.153121E8,1.9224216666666666E8,3.948096333333333E8,8.804338333333334E8,1.3665956666666667E9,1.9469908666666667E9,2.5219630333333335E9,4.0380844333333335E9,5.857941433333333E9,
40,982033.3333333334,1555733.3333333333,2310700.0,2923166.6666666665,3846966.6666666665,4255000.0,4769866.666666667,6302300.0,2.68293E7,6.1153366666666664E7,9.569576666666667E7,1.1611456666666667E8,1.9349503333333334E8,3.940598333333333E8,8.818167333333334E8,1.3708024333333333E9,1.9492101E9,2.5283282E9,4.0989296333333335E9,5.8827188E9,
42,1013200.0,1558200.0,2209500.0,2866666.6666666665,3515566.6666666665,4127900.0,4708033.333333333,6325266.666666667,2.3948666666666668E7,6.09129E7,1.035554E8,1.1581883333333333E8,1.936954E8,3.914445E8,8.741749E8,1.3827542666666667E9,1.9545004666666667E9,2.5343714E9,4.0900830666666665E9,5.986335366666667E9,
44,1068200.0,1685200.0,2282766.6666666665,2972600.0,3627633.3333333335,4138733.3333333335,4739166.666666667,6271200.0,2.4530866666666668E7,7.136643333333333E7,1.088981E8,1.192288E8,1.9165736666666666E8,4.096476333333333E8,8.906395333333334E8,1.3743253666666667E9,1.9504344E9,2.5467481333333335E9,4.1094492666666665E9,5.8820008E9,
46,991900.0,1568200.0,2205933.3333333335,2851800.0,3541166.6666666665,4087233.3333333335,4677833.333333333,6271166.666666667,2.3512666666666668E7,6.3637966666666664E7,9.579893333333333E7,1.1531983333333333E8,1.9385036666666666E8,3.967375666666667E8,8.810604333333334E8,1.3622947333333333E9,1.953675E9,2.5397516666666665E9,4.0758361E9,5.885573766666667E9,
48,1050766.6666666667,1638266.6666666667,2240600.0,3075900.0,3738500.0,4416233.333333333,5040833.333333333,6230266.666666667,2.30327E7,6.1536E7,9.679883333333333E7,1.1742086666666667E8,1.9200226666666666E8,3.953245666666667E8,8.859868333333334E8,1.3745730666666667E9,1.9769824333333333E9,2.5781589333333335E9,4.1484002E9,5.923656266666667E9,
50,1089800.0,1704933.3333333333,2364600.0,2979466.6666666665,3489733.3333333335,4161533.3333333335,4871566.666666667,6145800.0,2.4285066666666668E7,6.2428466666666664E7,9.726036666666667E7,1.185967E8,1.936742E8,3.959907333333333E8,8.897195E8,1.3753351666666667E9,1.9627027333333333E9,2.5793879E9,4.1489726333333335E9,5.904424066666667E9,
52,1028033.3333333334,1690466.6666666667,2179600.0,2834900.0,3536300.0,4391600.0,5006333.333333333,6292500.0,2.5745E7,6.05622E7,9.498406666666667E7,1.170089E8,1.9495423333333334E8,4.027778666666667E8,8.897566333333334E8,1.3807044333333333E9,1.9767002E9,2.5522328333333335E9,4.0846518666666665E9,5.8964056E9,
54,1002566.6666666666,1591866.6666666667,2321566.6666666665,2799400.0,3508166.6666666665,4192166.6666666665,4758866.666666667,6146400.0,2.45635E7,6.2591066666666664E7,9.900443333333333E7,1.1776426666666667E8,1.969738E8,4.023660333333333E8,8.877864E8,1.3755110333333333E9,1.998235E9,2.5674092E9,4.086914E9,5.884183366666667E9,
56,1008300.0,1605133.3333333333,2374566.6666666665,3028633.3333333335,3796766.6666666665,4463533.333333333,5075800.0,6165000.0,2.4692233333333332E7,6.2435666666666664E7,9.702513333333333E7,1.1864786666666667E8,1.9637083333333334E8,4.03751E8,8.900717E8,1.3820547666666667E9,1.9710515333333333E9,2.5573074333333335E9,4.0740776E9,5.9404344E9,
58,1056500.0,1651100.0,2267333.3333333335,2829500.0,3515800.0,4296433.333333333,4855233.333333333,6196733.333333333,2.4994566666666668E7,6.2866933333333336E7,9.783576666666667E7,1.1857563333333333E8,1.9614683333333334E8,4.194732E8,8.897538333333334E8,1.3802286E9,1.9824337333333333E9,2.6185234E9,4.0809638E9,5.902608366666667E9,
60,1073766.6666666667,1675733.3333333333,2300166.6666666665,2964833.3333333335,3525666.6666666665,4223166.666666667,4919000.0,6224700.0,2.50046E7,6.3416366666666664E7,9.915316666666667E7,1.1917846666666667E8,1.9662476666666666E8,4.015555333333333E8,9.022608333333334E8,1.3861169666666667E9,1.9689059333333333E9,2.5694920333333335E9,4.0932888E9,5.9808128E9,
62,1120700.0,1583100.0,2357733.3333333335,3009300.0,3567733.3333333335,4275400.0,4814800.0,6397433.333333333,2.5408433333333332E7,6.2058166666666664E7,1.0332966666666667E8,1.193901E8,1.9801216666666666E8,4.033863E8,8.963077333333334E8,1.4005214E9,1.9834365E9,2.5844538666666665E9,4.1140566666666665E9,5.9624585E9,
64,1023300.0,1581033.3333333333,2360966.6666666665,2845700.0,3610266.6666666665,4309200.0,4966100.0,6323900.0,2.6369866666666668E7,6.30837E7,1.006634E8,1.1992133333333333E8,1.9698443333333334E8,4.040179666666667E8,8.902920333333334E8,1.3873582333333333E9,1.9764375333333333E9,2.5766585666666665E9,4.1101706666666665E9,6.011344133333333E9,
66,1028166.6666666666,1587566.6666666667,2305866.6666666665,2860366.6666666665,3779433.3333333335,4563533.333333333,5252466.666666667,6667266.666666667,2.5427833333333332E7,7.14469E7,1.0979053333333333E8,1.189532E8,1.9932523333333334E8,4.027763E8,8.972288E8,1.3942709666666667E9,1.9878839E9,2.5877724333333335E9,4.1706422E9,5.992251133333333E9,
68,1100700.0,1591633.3333333333,2243833.3333333335,2876533.3333333335,3605266.6666666665,4237300.0,4925300.0,6527633.333333333,2.5893733333333332E7,6.3443933333333336E7,9.876683333333333E7,1.217865E8,2.0136486666666666E8,4.077741E8,9.031847666666666E8,1.3969639E9,1.9898752333333333E9,2.5996927E9,4.1261819333333335E9,6.0071066E9,
70,1087200.0,1667900.0,2330600.0,2948066.6666666665,3532666.6666666665,4321166.666666667,4989266.666666667,6432266.666666667,2.5899633333333332E7,7.211163333333333E7,1.0909043333333333E8,1.1954556666666667E8,2.250796E8,4.072232E8,9.032164E8,1.3995640666666667E9,1.9908549E9,2.6645483E9,4.1358962333333335E9,6.022963433333333E9,
72,1084633.3333333333,1614033.3333333333,2256633.3333333335,2960000.0,3541166.6666666665,4212700.0,5004000.0,6365866.666666667,2.64068E7,6.6978233333333336E7,9.98986E7,1.204771E8,2.0470593333333334E8,4.105498E8,9.047877E8,1.4071346E9,1.9871119666666667E9,2.5983471666666665E9,4.1656790333333335E9,5.9596566E9,
74,1051300.0,1695666.6666666667,2270933.3333333335,3008366.6666666665,3660833.3333333335,4384033.333333333,5162666.666666667,6478300.0,2.6571133333333332E7,6.774236666666667E7,9.987513333333333E7,1.201947E8,1.9932733333333334E8,4.067105666666667E8,9.100089E8,1.4000242333333333E9,1.9951613666666667E9,2.5924250666666665E9,4.1365950333333335E9,5.9460043E9,
76,1101766.6666666667,1671633.3333333333,2288400.0,2980266.6666666665,3652400.0,4268833.333333333,4982300.0,6484700.0,2.6362666666666668E7,6.6205933333333336E7,9.95499E7,1.2160193333333333E8,2.0133673333333334E8,4.075901E8,9.045794666666666E8,1.406037E9,2.0086358E9,2.6271792666666665E9,4.1503988666666665E9,5.976563333333333E9,
78,1057866.6666666667,1685333.3333333333,2296400.0,2928033.3333333335,3660500.0,4349466.666666667,4910600.0,6414366.666666667,2.6807233333333332E7,6.92849E7,9.91286E7,1.203433E8,2.319971E8,4.090385E8,9.062053666666666E8,1.4063470333333333E9,2.0043498333333333E9,2.6081716666666665E9,4.1499768333333335E9,6.047932866666667E9,
80,1059733.3333333333,1691000.0,2287966.6666666665,3016533.3333333335,3629600.0,4306500.0,4960500.0,6508400.0,2.7003333333333332E7,6.77244E7,1.0053353333333333E8,1.2161333333333333E8,2.0527616666666666E8,4.131682666666667E8,9.071466666666666E8,1.4137152E9,2.0124892666666667E9,2.6269774333333335E9,4.1670239333333335E9,5.974818266666667E9,
82,1091933.3333333333,1659366.6666666667,2254700.0,3041100.0,3713633.3333333335,4290833.333333333,5045666.666666667,6618800.0,2.79885E7,7.12125E7,1.035084E8,1.2265263333333333E8,1.997404E8,4.128885666666667E8,9.224077333333334E8,1.4145702333333333E9,2.0203389666666667E9,2.6062416333333335E9,4.1732796E9,5.9877563E9,
84,1058933.3333333333,1722200.0,2259800.0,3026700.0,3661800.0,4389900.0,4955433.333333333,6550133.333333333,2.9091366666666668E7,6.822763333333333E7,1.003267E8,1.2896746666666667E8,2.4939536666666666E8,4.324885333333333E8,9.097712666666666E8,1.4242826666666667E9,2.02484E9,2.6160475666666665E9,4.1822949666666665E9,5.984965466666667E9,
86,1046633.3333333334,1720433.3333333333,2265066.6666666665,3044133.3333333335,3767766.6666666665,4725700.0,5028700.0,6654933.333333333,2.7435666666666668E7,6.905026666666667E7,1.161721E8,1.2383526666666667E8,2.0659186666666666E8,4.151257E8,9.122292E8,1.4225592333333333E9,2.0263382666666667E9,2.6155447E9,4.1894033333333335E9,6.150614E9,
88,1120933.3333333333,1657300.0,2416833.3333333335,2981500.0,3811066.6666666665,4405466.666666667,5009000.0,6603333.333333333,3.6166233333333336E7,6.6423566666666664E7,1.0692393333333333E8,1.226592E8,2.066776E8,4.145594666666667E8,9.169679666666666E8,1.4264635333333333E9,2.0222528666666667E9,2.6248597333333335E9,4.1894648E9,6.044080066666667E9,
90,1066633.3333333333,1727233.3333333333,2276866.6666666665,3067633.3333333335,3792300.0,4377000.0,5031866.666666667,6675633.333333333,2.77355E7,6.851776666666667E7,1.0150153333333333E8,1.2314246666666667E8,2.08256E8,4.186029E8,9.190287333333334E8,1.4217368E9,2.0289772333333333E9,2.6280299E9,4.2121178333333335E9,6.055497933333333E9,
92,1073600.0,1687633.3333333333,2352700.0,3020933.3333333335,3818500.0,4432400.0,5089233.333333333,6689366.666666667,2.7884066666666668E7,6.90663E7,9.92682E7,1.2408386666666667E8,2.1076366666666666E8,3.774733666666667E8,9.182917E8,1.4243978333333333E9,2.0313408E9,2.6316815333333335E9,4.2177114666666665E9,6.030213833333333E9,
94,1084933.3333333333,1689200.0,2377166.6666666665,3014466.6666666665,3901200.0,4520166.666666667,5127900.0,6874466.666666667,2.8197E7,6.99973E7,1.01469E8,1.2384196666666667E8,2.067674E8,4.209374E8,9.326125E8,1.4244048E9,2.0381652666666667E9,2.6374714E9,4.2369546E9,6.138612933333333E9,
96,1120666.6666666667,1691600.0,2384333.3333333335,3004766.6666666665,3829133.3333333335,4485366.666666667,5102833.333333333,6680533.333333333,2.81896E7,9.393443333333333E7,1.0602296666666667E8,1.2597036666666667E8,2.1167346666666666E8,4.228941E8,9.350277333333334E8,1.4438462333333333E9,2.0582361E9,2.6567402666666665E9,4.321927033333333E9,6.093990833333333E9,
98,1192366.6666666667,1701033.3333333333,2427133.3333333335,3253666.6666666665,4140833.3333333335,4891733.333333333,5581433.333333333,6581400.0,2.8024033333333332E7,7.01396E7,1.0132116666666667E8,1.2506413333333333E8,2.149872E8,4.273081666666667E8,9.395007E8,1.4452468E9,2.0574978666666667E9,2.6656632333333335E9,4.304237833333333E9,6.1308342E9,
100,1179666.6666666667,1704466.6666666667,2346800.0,3024100.0,3843000.0,4478966.666666667,5177566.666666667,6636466.666666667,2.8317333333333332E7,7.067103333333333E7,1.1207226666666667E8,1.2657583333333333E8,2.0781946666666666E8,4.266581666666667E8,9.334017E8,1.4479722666666667E9,2.0846504333333333E9,2.7048321666666665E9,4.2727298666666665E9,6.1596676E9,
102,1131066.6666666667,1797933.3333333333,2400666.6666666665,3150733.3333333335,3937200.0,4650166.666666667,5225966.666666667,6899466.666666667,2.7839066666666668E7,7.314223333333333E7,1.049955E8,1.2601013333333333E8,2.0799956666666666E8,4.308041666666667E8,9.393660333333334E8,1.4485426333333333E9,2.0717033E9,2.6730434666666665E9,4.2714535666666665E9,6.147181733333333E9,
104,1172500.0,1718266.6666666667,2382333.3333333335,3042300.0,3904533.3333333335,4607266.666666667,5267766.666666667,6693700.0,2.8223133333333332E7,6.902453333333333E7,1.0282143333333333E8,1.2757633333333333E8,2.1028093333333334E8,4.350427E8,9.384645666666666E8,1.4469984333333333E9,2.0697225E9,2.6766614E9,4.300139966666667E9,6.1637101E9,
106,1110333.3333333333,1736766.6666666667,2383666.6666666665,3073233.3333333335,3846133.3333333335,4673566.666666667,5221333.333333333,6778400.0,2.8959866666666668E7,7.34494E7,1.0398153333333333E8,1.2631816666666667E8,2.136781E8,4.278611333333333E8,9.467612E8,1.4512546E9,2.0810206666666667E9,2.6813038666666665E9,4.2923030333333335E9,6.180718233333333E9,
108,1246866.6666666667,1897666.6666666667,2409300.0,3159666.6666666665,3939266.6666666665,4595533.333333333,5910100.0,6781733.333333333,3.3915266666666664E7,7.314243333333333E7,1.0287296666666667E8,1.2753433333333333E8,2.230758E8,4.323102666666667E8,9.477752666666666E8,1.4627516666666667E9,2.0878254666666667E9,2.6960898666666665E9,4.298548233333333E9,6.143114E9,
110,1185333.3333333333,1826100.0,2402800.0,3153400.0,3864233.3333333335,4697533.333333333,5257300.0,6789533.333333333,2.9311366666666668E7,7.379103333333333E7,1.0368433333333333E8,1.271888E8,2.1299293333333334E8,4.341841333333333E8,9.495552E8,1.4552591E9,2.0847622E9,2.6912151E9,4.2989682E9,6.153621366666667E9,
112,1186700.0,1805466.6666666667,2428166.6666666665,3158733.3333333335,3938400.0,4620966.666666667,5263900.0,6977633.333333333,3.14301E7,7.027243333333333E7,1.0398186666666667E8,1.2865683333333333E8,2.1245826666666666E8,4.317133333333333E8,9.478244666666666E8,1.4645573666666667E9,2.0876682333333333E9,2.6948564333333335E9,4.298507766666667E9,6.172020433333333E9,
114,1122866.6666666667,1828133.3333333333,2437100.0,3152366.6666666665,3905266.6666666665,4771733.333333333,5305866.666666667,6983600.0,2.9732733333333332E7,7.298116666666667E7,1.051964E8,1.279645E8,2.2922456666666666E8,4.338710333333333E8,9.501437666666666E8,1.4655194E9,2.1022908E9,2.7166284E9,4.312358166666667E9,6.232781133333333E9,
116,1184633.3333333333,1756300.0,2576333.3333333335,3130100.0,3953533.3333333335,5116000.0,5832266.666666667,7490766.666666667,3.5399733333333336E7,7.54898E7,1.0564496666666667E8,1.290373E8,2.18818E8,4.338617E8,9.551184333333334E8,1.4747850666666667E9,2.1587854E9,2.7156988666666665E9,4.3079414E9,6.211760333333333E9,
118,1226533.3333333333,1901633.3333333333,2662066.6666666665,3395366.6666666665,4143300.0,4998800.0,5439733.333333333,6972566.666666667,3.0030566666666668E7,7.363233333333333E7,1.0320556666666667E8,1.2822923333333333E8,2.1449463333333334E8,4.310536333333333E8,9.718964333333334E8,1.4948201E9,2.1253725333333333E9,2.7109295333333335E9,4.2958211E9,6.232080333333333E9,
120,1236266.6666666667,1906433.3333333333,2679466.6666666665,3411366.6666666665,4178633.3333333335,4842533.333333333,5440866.666666667,6977300.0,3.12522E7,7.468476666666667E7,1.0439496666666667E8,1.2910966666666667E8,2.1998836666666666E8,4.348913333333333E8,9.599992E8,1.4730046E9,2.1149501E9,2.7428171E9,4.3373641E9,6.293930866666667E9,
122,1195233.3333333333,1821233.3333333333,2496100.0,3222466.6666666665,4235933.333333333,5083100.0,5619500.0,7227033.333333333,3.3206366666666668E7,7.654376666666667E7,1.0350006666666667E8,1.315767E8,2.1321366666666666E8,4.421857E8,9.538984666666666E8,1.4879968333333333E9,2.1083233E9,2.7321013666666665E9,4.3266585E9,6.242497566666667E9,
124,1207433.3333333333,1858700.0,2557333.3333333335,3306733.3333333335,3913800.0,4756433.333333333,5514433.333333333,7092800.0,3.1693433333333332E7,8.2061E7,1.0795533333333333E8,1.3152776666666667E8,2.162334E8,4.384371E8,9.592483666666666E8,1.4887899E9,2.1093552333333333E9,2.7739269E9,4.397804533333333E9,6.257837833333333E9,
126,1208800.0,1835366.6666666667,2603933.3333333335,3212566.6666666665,4053400.0,4814533.333333333,5454933.333333333,7046600.0,3.0957933333333332E7,7.654526666666667E7,1.0423273333333333E8,1.3043516666666667E8,2.1902513333333334E8,4.41141E8,9.614741666666666E8,1.4890479666666667E9,2.1056125E9,2.8030725E9,4.3533466E9,6.308223866666667E9,
128,1229733.3333333333,1867066.6666666667,2522466.6666666665,3294366.6666666665,4004033.3333333335,4819600.0,5429733.333333333,7005600.0,3.1058166666666668E7,7.81321E7,1.060459E8,1.320216E8,2.1850846666666666E8,4.378819E8,9.635538E8,1.4960529333333333E9,2.1276343E9,2.7866869E9,4.3662633E9,6.3440972E9,
130,1236366.6666666667,1864166.6666666667,2618866.6666666665,3292300.0,4007966.6666666665,4859700.0,5603466.666666667,7152866.666666667,3.3593566666666664E7,8.280516666666667E7,1.0473026666666667E8,1.3327613333333333E8,2.1821676666666666E8,4.377031666666667E8,9.723747E8,1.4991042333333333E9,2.1266360666666667E9,2.7602033666666665E9,4.379289833333333E9,6.319311933333333E9,
132,1302800.0,2016566.6666666667,2810300.0,3623400.0,4346433.333333333,4998866.666666667,5583966.666666667,7184300.0,3.1423333333333332E7,7.590373333333333E7,1.051093E8,1.3334506666666667E8,2.197417E8,4.446139666666667E8,9.661045333333334E8,1.4983277333333333E9,2.1239611E9,2.7549212333333335E9,4.3772651E9,6.283963366666667E9,
134,1191500.0,1886400.0,2613233.3333333335,3337866.6666666665,4049033.3333333335,4989666.666666667,5580533.333333333,7190033.333333333,3.1542133333333332E7,7.818303333333333E7,1.0529766666666667E8,1.3235526666666667E8,2.2264853333333334E8,4.433142E8,9.725325333333334E8,1.5030822E9,2.1231821E9,2.7637470333333335E9,4.399746033333333E9,6.361861E9,
136,1214700.0,1907933.3333333333,2618066.6666666665,3365266.6666666665,4058233.3333333335,4801900.0,5699866.666666667,7337200.0,3.0968166666666668E7,7.6765E7,1.0664863333333333E8,1.3311753333333333E8,2.21996E8,4.475521666666667E8,9.796989E8,1.5122168333333333E9,2.1420574666666667E9,2.7794375333333335E9,4.454322133333333E9,6.361859233333333E9,
138,1294166.6666666667,1985166.6666666667,2773966.6666666665,3583900.0,4349766.666666667,4994766.666666667,5697800.0,7333066.666666667,3.1080733333333332E7,7.649623333333333E7,1.0389583333333333E8,1.3525586666666666E8,2.2011103333333334E8,4.453545333333333E8,9.782846333333334E8,1.5094854E9,2.1392193E9,2.7827038E9,4.418160766666667E9,6.3682542E9,
140,1252000.0,1883566.6666666667,2742366.6666666665,3373233.3333333335,4202900.0,4900733.333333333,5632366.666666667,7394466.666666667,3.2388333333333332E7,7.776746666666667E7,1.067609E8,1.351181E8,2.2484306666666666E8,4.429305666666667E8,9.810499666666666E8,1.5146706666666667E9,2.1402282333333333E9,2.7866703666666665E9,4.422017366666667E9,6.401483166666667E9,
142,1309500.0,1883833.3333333333,2683300.0,3391066.6666666665,4134166.6666666665,5023833.333333333,5741166.666666667,7272466.666666667,3.1460633333333332E7,7.979556666666667E7,1.0545266666666667E8,1.3442576666666666E8,2.234119E8,4.470817666666667E8,9.752914E8,1.5175303666666667E9,2.1426125333333333E9,2.7886809333333335E9,4.458220033333333E9,6.355507166666667E9,
144,1282600.0,1895366.6666666667,2649066.6666666665,3420133.3333333335,4155866.6666666665,4969000.0,5681133.333333333,7384700.0,3.14904E7,7.63043E7,1.099159E8,1.3564256666666666E8,2.2160553333333334E8,4.501083E8,9.746506666666666E8,1.5163951E9,2.1430923333333333E9,2.7848249666666665E9,4.418567833333333E9,6.358212466666667E9,
146,1226200.0,1914400.0,2653666.6666666665,3440933.3333333335,4110933.3333333335,4989166.666666667,5717400.0,7417566.666666667,3.7240833333333336E7,7.847406666666667E7,1.0499736666666667E8,1.3515523333333334E8,2.219719E8,4.462267333333333E8,9.812032666666666E8,1.5200571E9,2.1564676666666665E9,2.8096486333333335E9,4.425772733333333E9,6.364527666666667E9,
148,1314700.0,1921200.0,2614366.6666666665,3948633.3333333335,4262600.0,4905500.0,5793700.0,7387533.333333333,3.31138E7,7.91086E7,1.0615093333333333E8,1.3650046666666666E8,2.221321E8,4.511962E8,9.795693333333334E8,1.5198309E9,2.1565549333333335E9,2.7968995E9,4.4486188E9,6.413970833333333E9,
150,1295633.3333333333,1922866.6666666667,2715433.3333333335,3421300.0,4157566.6666666665,4974533.333333333,5793600.0,7412800.0,3.20683E7,8.063476666666667E7,1.050342E8,1.35675E8,2.2298573333333334E8,4.496441666666667E8,1.0096958333333334E9,1.5307355E9,2.1637221E9,2.8016309333333335E9,4.4478087E9,6.4049094E9,
152,1312900.0,1926000.0,2717500.0,3460433.3333333335,4238933.333333333,5049166.666666667,5822866.666666667,7495733.333333333,3.30891E7,7.889213333333333E7,1.067932E8,1.3640416666666666E8,2.240303E8,4.484063E8,9.881951666666666E8,1.5308164333333333E9,2.1631461666666665E9,2.7908181E9,4.462433466666667E9,6.391755E9,
154,1320433.3333333333,1931233.3333333333,2680533.3333333335,3461633.3333333335,4305733.333333333,5184100.0,6032266.666666667,7667533.333333333,3.63244E7,8.00038E7,1.0492376666666667E8,1.371193E8,2.241746E8,4.526536E8,9.884543666666666E8,1.5376499333333333E9,2.1740734666666665E9,2.8016585666666665E9,4.467510733333333E9,6.409161266666667E9,
